"id_sensor";"day_time";"parameter_name";"value";"anomaly"
"S0004";"2026-01-02 15:14:00";"ventilation";"0.528";"False"
"S0006";"2026-01-02 15:14:00";"temperature";"18.24";"False"
"S0008";"2026-01-02 15:14:15";"CO2_level";"1087";"False"
"S0001";"2026-01-02 15:14:15";"temperature";"18.287";"False"
"S0009";"2026-01-02 15:14:15";"ventilation";"0.555";"False"
"S0006";"2026-01-02 15:14:15";"temperature";"25.968";"False"
"S0004";"2026-01-02 15:14:15";"ventilation";"0.66";"False"
"S0003";"2026-01-02 15:14:15";"CO2_level";"779";"False"
"S0009";"2026-01-02 15:14:30";"ventilation";"0.857";"False"
"S0004";"2026-01-02 15:14:30";"ventilation";"0.542";"False"
"S0007";"2026-01-02 15:14:30";"humidity";"60.517";"False"
"S0001";"2026-01-02 15:14:30";"temperature";"23.753";"False"
"S0006";"2026-01-02 15:14:30";"temperature";"20.454";"False"
"S0002";"2026-01-02 15:14:30";"humidity";"61.05";"False"
"S0008";"2026-01-02 15:14:30";"CO2_level";"1024";"False"
"S0003";"2026-01-02 15:14:30";"CO2_level";"857";"False"
"S0001";"2026-01-02 15:14:45";"temperature";"24.54";"False"
"S0009";"2026-01-02 15:14:45";"ventilation";"0.931";"False"
"S0008";"2026-01-02 15:14:45";"CO2_level";"1018";"False"
"S0004";"2026-01-02 15:14:45";"ventilation";"1.42";"True"
"S0006";"2026-01-02 15:14:45";"temperature";"24.744";"False"
"S0003";"2026-01-02 15:14:45";"CO2_level";"872";"False"
"S0009";"2026-01-02 15:15:00";"ventilation";"0.988";"False"
"S0006";"2026-01-02 15:15:00";"temperature";"29.296";"True"
"S0001";"2026-01-02 15:15:00";"temperature";"18.575";"False"
"S0002";"2026-01-02 15:15:00";"humidity";"66.881";"False"
"S0008";"2026-01-02 15:15:00";"CO2_level";"784";"False"
"S0007";"2026-01-02 15:15:00";"humidity";"77.239";"True"
"S0003";"2026-01-02 15:15:00";"CO2_level";"723";"False"
"S0004";"2026-01-02 15:15:00";"ventilation";"0.775";"False"
"S0009";"2026-01-02 15:15:15";"ventilation";"0.549";"False"
"S0008";"2026-01-02 15:15:15";"CO2_level";"1245";"True"
"S0001";"2026-01-02 15:15:15";"temperature";"21.631";"False"
"S0003";"2026-01-02 15:15:15";"CO2_level";"1181";"False"
"S0006";"2026-01-02 15:15:15";"temperature";"19.804";"False"
"S0004";"2026-01-02 15:15:15";"ventilation";"0.952";"False"
"S0004";"2026-01-02 15:15:30";"ventilation";"0.528";"False"
"S0003";"2026-01-02 15:15:30";"CO2_level";"1037";"False"
"S0001";"2026-01-02 15:15:30";"temperature";"20.563";"False"
"S0002";"2026-01-02 15:15:30";"humidity";"65.801";"False"
"S0006";"2026-01-02 15:15:30";"temperature";"18.657";"False"
"S0008";"2026-01-02 15:15:30";"CO2_level";"803";"False"
"S0007";"2026-01-02 15:15:30";"humidity";"69.163";"False"
"S0009";"2026-01-02 15:15:30";"ventilation";"0.523";"False"
"S0006";"2026-01-02 15:15:45";"temperature";"28.695";"True"
"S0003";"2026-01-02 15:15:45";"CO2_level";"1084";"False"
"S0008";"2026-01-02 15:15:45";"CO2_level";"673";"False"
"S0004";"2026-01-02 15:15:45";"ventilation";"0.843";"False"
"S0001";"2026-01-02 15:15:45";"temperature";"21.405";"False"
"S0009";"2026-01-02 15:15:45";"ventilation";"0.684";"False"
"S0003";"2026-01-02 15:16:00";"CO2_level";"965";"False"
"S0002";"2026-01-02 15:16:00";"humidity";"67.539";"False"
"S0009";"2026-01-02 15:16:00";"ventilation";"0.652";"False"
"S0001";"2026-01-02 15:16:00";"temperature";"22.739";"False"
"S0004";"2026-01-02 15:16:00";"ventilation";"0.917";"False"
"S0008";"2026-01-02 15:16:00";"CO2_level";"688";"False"
"S0007";"2026-01-02 15:16:00";"humidity";"63.618";"False"
"S0006";"2026-01-02 15:16:00";"temperature";"20.955";"False"
"S0003";"2026-01-02 15:16:15";"CO2_level";"1103";"False"
"S0006";"2026-01-02 15:16:15";"temperature";"23.345";"False"
"S0008";"2026-01-02 15:16:15";"CO2_level";"1174";"False"
"S0009";"2026-01-02 15:16:15";"ventilation";"0.629";"False"
"S0004";"2026-01-02 15:16:15";"ventilation";"0.853";"False"
"S0001";"2026-01-02 15:16:15";"temperature";"null";"True"
"S0009";"2026-01-02 15:16:30";"ventilation";"0.319";"True"
"S0001";"2026-01-02 15:16:30";"temperature";"25.568";"False"
"S0008";"2026-01-02 15:16:30";"CO2_level";"1066";"False"
"S0003";"2026-01-02 15:16:30";"CO2_level";"895";"False"
"S0002";"2026-01-02 15:16:30";"humidity";"67.866";"False"
"S0007";"2026-01-02 15:16:30";"humidity";"64.886";"False"
"S0004";"2026-01-02 15:16:30";"ventilation";"0.681";"False"
"S0006";"2026-01-02 15:16:30";"temperature";"22.836";"False"
"S0001";"2026-01-02 15:16:45";"temperature";"22.498";"False"
"S0006";"2026-01-02 15:16:45";"temperature";"23.364";"False"
"S0004";"2026-01-02 15:16:45";"ventilation";"0.953";"False"
"S0003";"2026-01-02 15:16:45";"CO2_level";"1088";"False"
"S0009";"2026-01-02 15:16:45";"ventilation";"0.636";"False"
"S0008";"2026-01-02 15:16:45";"CO2_level";"1089";"False"
"S0006";"2026-01-02 15:17:00";"temperature";"21.166";"False"
"S0004";"2026-01-02 15:17:00";"ventilation";"0.701";"False"
"S0003";"2026-01-02 15:17:00";"CO2_level";"891";"False"
"S0008";"2026-01-02 15:17:00";"CO2_level";"1138";"False"
"S0001";"2026-01-02 15:17:00";"temperature";"21.506";"False"
"S0007";"2026-01-02 15:17:00";"humidity";"69.185";"False"
"S0009";"2026-01-02 15:17:00";"ventilation";"0.42";"True"
"S0002";"2026-01-02 15:17:00";"humidity";"68.983";"False"
"S0008";"2026-01-02 15:17:15";"CO2_level";"704";"False"
"S0006";"2026-01-02 15:17:15";"temperature";"26.526";"False"
"S0001";"2026-01-02 15:17:15";"temperature";"21.697";"False"
"S0009";"2026-01-02 15:17:15";"ventilation";"0.936";"False"
"S0003";"2026-01-02 15:17:15";"CO2_level";"1181";"False"
"S0004";"2026-01-02 15:17:15";"ventilation";"0.727";"False"
"S0001";"2026-01-02 15:17:30";"temperature";"25.51";"False"
"S0004";"2026-01-02 15:17:30";"ventilation";"0.62";"False"
"S0009";"2026-01-02 15:17:30";"ventilation";"0.863";"False"
"S0007";"2026-01-02 15:17:30";"humidity";"63.972";"False"
"S0003";"2026-01-02 15:17:30";"CO2_level";"899";"False"
"S0006";"2026-01-02 15:17:30";"temperature";"22.496";"False"
"S0008";"2026-01-02 15:17:30";"CO2_level";"703";"False"
"S0002";"2026-01-02 15:17:30";"humidity";"34.794";"True"
"S0004";"2026-01-02 15:17:45";"ventilation";"0.997";"False"
"S0003";"2026-01-02 15:17:45";"CO2_level";"1187";"False"
"S0006";"2026-01-02 15:17:45";"temperature";"19.083";"False"
"S0001";"2026-01-02 15:17:45";"temperature";"25.684";"False"
"S0008";"2026-01-02 15:17:45";"CO2_level";"1073";"False"
"S0009";"2026-01-02 15:17:45";"ventilation";"0.89";"False"
"S0009";"2026-01-02 15:18:00";"ventilation";"0.132";"True"
"S0006";"2026-01-02 15:18:00";"temperature";"null";"True"
"S0003";"2026-01-02 15:18:00";"CO2_level";"1163";"False"
"S0004";"2026-01-02 15:18:00";"ventilation";"0.604";"False"
"S0007";"2026-01-02 15:18:00";"humidity";"62.783";"False"
"S0001";"2026-01-02 15:18:00";"temperature";"21.677";"False"
"S0002";"2026-01-02 15:18:00";"humidity";"69.19";"False"
"S0008";"2026-01-02 15:18:00";"CO2_level";"1010";"False"
"S0004";"2026-01-02 15:18:15";"ventilation";"0.956";"False"
"S0003";"2026-01-02 15:18:15";"CO2_level";"841";"False"
"S0001";"2026-01-02 15:18:15";"temperature";"22.64";"False"
"S0008";"2026-01-02 15:18:15";"CO2_level";"750";"False"
"S0009";"2026-01-02 15:18:15";"ventilation";"0.764";"False"
"S0006";"2026-01-02 15:18:15";"temperature";"19.159";"False"
"S0007";"2026-01-02 15:18:30";"humidity";"69.93";"False"
"S0008";"2026-01-02 15:18:30";"CO2_level";"798";"False"
"S0002";"2026-01-02 15:18:30";"humidity";"72.322";"True"
"S0006";"2026-01-02 15:18:30";"temperature";"19.05";"False"
"S0003";"2026-01-02 15:18:30";"CO2_level";"816";"False"
"S0009";"2026-01-02 15:18:30";"ventilation";"0.541";"False"
"S0004";"2026-01-02 15:18:30";"ventilation";"0.648";"False"
"S0001";"2026-01-02 15:18:30";"temperature";"26.48";"False"
"S0006";"2026-01-02 15:18:45";"temperature";"26.317";"False"
"S0003";"2026-01-02 15:18:45";"CO2_level";"689";"False"
"S0004";"2026-01-02 15:18:45";"ventilation";"0.629";"False"
"S0001";"2026-01-02 15:18:45";"temperature";"20.268";"False"
"S0009";"2026-01-02 15:18:45";"ventilation";"0.726";"False"
"S0008";"2026-01-02 15:18:45";"CO2_level";"null";"True"
"S0006";"2026-01-02 15:19:00";"temperature";"25.055";"False"
"S0004";"2026-01-02 15:19:00";"ventilation";"0.839";"False"
"S0002";"2026-01-02 15:19:00";"humidity";"61.125";"False"
"S0003";"2026-01-02 15:19:00";"CO2_level";"824";"False"
"S0001";"2026-01-02 15:19:00";"temperature";"18.377";"False"
"S0007";"2026-01-02 15:19:00";"humidity";"69.964";"False"
"S0008";"2026-01-02 15:19:00";"CO2_level";"690";"False"
"S0009";"2026-01-02 15:19:00";"ventilation";"0.909";"False"
"S0008";"2026-01-02 15:19:15";"CO2_level";"1075";"False"
"S0009";"2026-01-02 15:19:15";"ventilation";"0.912";"False"
"S0006";"2026-01-02 15:19:15";"temperature";"4.464";"True"
"S0003";"2026-01-02 15:19:15";"CO2_level";"1177";"False"
"S0001";"2026-01-02 15:19:15";"temperature";"18.114";"False"
"S0004";"2026-01-02 15:19:15";"ventilation";"0.89";"False"
"S0004";"2026-01-02 15:19:30";"ventilation";"0.599";"False"
"S0006";"2026-01-02 15:19:30";"temperature";"20.522";"False"
"S0008";"2026-01-02 15:19:30";"CO2_level";"null";"True"
"S0009";"2026-01-02 15:19:30";"ventilation";"0.881";"False"
"S0003";"2026-01-02 15:19:30";"CO2_level";"631";"False"
"S0001";"2026-01-02 15:19:30";"temperature";"null";"True"
"S0007";"2026-01-02 15:19:30";"humidity";"62.149";"False"
"S0002";"2026-01-02 15:19:30";"humidity";"null";"True"
"S0004";"2026-01-02 15:19:45";"ventilation";"0.779";"False"
"S0009";"2026-01-02 15:19:45";"ventilation";"0.667";"False"
"S0001";"2026-01-02 15:19:45";"temperature";"26.619";"False"
"S0008";"2026-01-02 15:19:45";"CO2_level";"1014";"False"
"S0006";"2026-01-02 15:19:45";"temperature";"25.493";"False"
"S0003";"2026-01-02 15:19:45";"CO2_level";"662";"False"
"S0002";"2026-01-02 15:20:00";"humidity";"62.896";"False"
"S0007";"2026-01-02 15:20:00";"humidity";"60.931";"False"
"S0004";"2026-01-02 15:20:00";"ventilation";"0.933";"False"
"S0008";"2026-01-02 15:20:00";"CO2_level";"579";"True"
"S0003";"2026-01-02 15:20:00";"CO2_level";"1143";"False"
"S0001";"2026-01-02 15:20:00";"temperature";"26.705";"False"
"S0006";"2026-01-02 15:20:00";"temperature";"19.828";"False"
"S0009";"2026-01-02 15:20:00";"ventilation";"0.605";"False"
"S0006";"2026-01-02 15:20:15";"temperature";"23.886";"False"
"S0004";"2026-01-02 15:20:15";"ventilation";"0.858";"False"
"S0009";"2026-01-02 15:20:15";"ventilation";"0.865";"False"
"S0008";"2026-01-02 15:20:15";"CO2_level";"885";"False"
"S0003";"2026-01-02 15:20:15";"CO2_level";"643";"False"
"S0001";"2026-01-02 15:20:15";"temperature";"21.538";"False"
"S0009";"2026-01-02 15:20:30";"ventilation";"0.905";"False"
"S0008";"2026-01-02 15:20:30";"CO2_level";"619";"False"
"S0001";"2026-01-02 15:20:30";"temperature";"1.311";"True"
"S0007";"2026-01-02 15:20:30";"humidity";"62.874";"False"
"S0002";"2026-01-02 15:20:30";"humidity";"68.5";"False"
"S0006";"2026-01-02 15:20:30";"temperature";"21.341";"False"
"S0004";"2026-01-02 15:20:30";"ventilation";"0.668";"False"
"S0003";"2026-01-02 15:20:30";"CO2_level";"1158";"False"
"S0006";"2026-01-02 15:20:45";"temperature";"22.792";"False"
"S0008";"2026-01-02 15:20:45";"CO2_level";"1031";"False"
"S0009";"2026-01-02 15:20:45";"ventilation";"0.526";"False"
"S0001";"2026-01-02 15:20:45";"temperature";"24.916";"False"
"S0004";"2026-01-02 15:20:45";"ventilation";"1.128";"True"
"S0003";"2026-01-02 15:20:45";"CO2_level";"1149";"False"
"S0002";"2026-01-02 15:21:00";"humidity";"65.915";"False"
"S0007";"2026-01-02 15:21:00";"humidity";"68.674";"False"
"S0008";"2026-01-02 15:21:00";"CO2_level";"798";"False"
"S0001";"2026-01-02 15:21:00";"temperature";"23.622";"False"
"S0003";"2026-01-02 15:21:00";"CO2_level";"630";"False"
"S0004";"2026-01-02 15:21:00";"ventilation";"0.889";"False"
"S0009";"2026-01-02 15:21:00";"ventilation";"0.737";"False"
"S0006";"2026-01-02 15:21:00";"temperature";"25.721";"False"
"S0006";"2026-01-02 15:21:15";"temperature";"20.569";"False"
"S0001";"2026-01-02 15:21:15";"temperature";"21.633";"False"
"S0004";"2026-01-02 15:21:15";"ventilation";"0.812";"False"
"S0009";"2026-01-02 15:21:15";"ventilation";"0.533";"False"
"S0003";"2026-01-02 15:21:15";"CO2_level";"905";"False"
"S0008";"2026-01-02 15:21:15";"CO2_level";"771";"False"
"S0003";"2026-01-02 15:21:30";"CO2_level";"869";"False"
"S0007";"2026-01-02 15:21:30";"humidity";"67.997";"False"
"S0001";"2026-01-02 15:21:30";"temperature";"23.804";"False"
"S0002";"2026-01-02 15:21:30";"humidity";"61.707";"False"
"S0009";"2026-01-02 15:21:30";"ventilation";"0.866";"False"
"S0004";"2026-01-02 15:21:30";"ventilation";"0.715";"False"
"S0008";"2026-01-02 15:21:30";"CO2_level";"942";"False"
"S0006";"2026-01-02 15:21:30";"temperature";"26.804";"False"
"S0008";"2026-01-02 15:21:45";"CO2_level";"1042";"False"
"S0004";"2026-01-02 15:21:45";"ventilation";"0.831";"False"
"S0009";"2026-01-02 15:21:45";"ventilation";"0.768";"False"
"S0001";"2026-01-02 15:21:45";"temperature";"20.865";"False"
"S0003";"2026-01-02 15:21:45";"CO2_level";"1044";"False"
"S0006";"2026-01-02 15:21:45";"temperature";"21.833";"False"
"S0002";"2026-01-02 15:22:00";"humidity";"63.874";"False"
"S0006";"2026-01-02 15:22:00";"temperature";"6.712";"True"
"S0004";"2026-01-02 15:22:00";"ventilation";"0.933";"False"
"S0007";"2026-01-02 15:22:00";"humidity";"62.272";"False"
"S0008";"2026-01-02 15:22:00";"CO2_level";"970";"False"
"S0001";"2026-01-02 15:22:00";"temperature";"24.041";"False"
"S0009";"2026-01-02 15:22:00";"ventilation";"0.385";"True"
"S0003";"2026-01-02 15:22:00";"CO2_level";"1266";"True"
"S0004";"2026-01-02 15:22:15";"ventilation";"0.723";"False"
"S0001";"2026-01-02 15:22:15";"temperature";"22.365";"False"
"S0006";"2026-01-02 15:22:15";"temperature";"14.128";"True"
"S0008";"2026-01-02 15:22:15";"CO2_level";"1141";"False"
"S0003";"2026-01-02 15:22:15";"CO2_level";"285";"True"
"S0009";"2026-01-02 15:22:15";"ventilation";"0.898";"False"
"S0001";"2026-01-02 15:22:30";"temperature";"22.319";"False"
"S0006";"2026-01-02 15:22:30";"temperature";"20.05";"False"
"S0003";"2026-01-02 15:22:30";"CO2_level";"925";"False"
"S0008";"2026-01-02 15:22:30";"CO2_level";"null";"True"
"S0002";"2026-01-02 15:22:30";"humidity";"61.272";"False"
"S0009";"2026-01-02 15:22:30";"ventilation";"0.73";"False"
"S0004";"2026-01-02 15:22:30";"ventilation";"0.958";"False"
"S0007";"2026-01-02 15:22:30";"humidity";"66.75";"False"
"S0001";"2026-01-02 15:22:45";"temperature";"21.244";"False"
"S0003";"2026-01-02 15:22:45";"CO2_level";"null";"True"
"S0009";"2026-01-02 15:22:45";"ventilation";"0.88";"False"
"S0004";"2026-01-02 15:22:45";"ventilation";"0.867";"False"
"S0008";"2026-01-02 15:22:45";"CO2_level";"732";"False"
"S0006";"2026-01-02 15:22:45";"temperature";"22.354";"False"
"S0009";"2026-01-02 15:23:00";"ventilation";"0.821";"False"
"S0002";"2026-01-02 15:23:00";"humidity";"67.827";"False"
"S0008";"2026-01-02 15:23:00";"CO2_level";"1029";"False"
"S0006";"2026-01-02 15:23:00";"temperature";"22.441";"False"
"S0003";"2026-01-02 15:23:00";"CO2_level";"725";"False"
"S0001";"2026-01-02 15:23:00";"temperature";"19.505";"False"
"S0004";"2026-01-02 15:23:00";"ventilation";"0.588";"False"
"S0007";"2026-01-02 15:23:00";"humidity";"68.439";"False"
"S0004";"2026-01-02 15:23:15";"ventilation";"0.832";"False"
"S0006";"2026-01-02 15:23:15";"temperature";"21.496";"False"
"S0003";"2026-01-02 15:23:15";"CO2_level";"1150";"False"
"S0009";"2026-01-02 15:23:15";"ventilation";"0.92";"False"
"S0001";"2026-01-02 15:23:15";"temperature";"21.072";"False"
"S0008";"2026-01-02 15:23:15";"CO2_level";"740";"False"
"S0006";"2026-01-02 15:23:30";"temperature";"20.259";"False"
"S0003";"2026-01-02 15:23:30";"CO2_level";"1215";"True"
"S0009";"2026-01-02 15:23:30";"ventilation";"0.559";"False"
"S0001";"2026-01-02 15:23:30";"temperature";"24.719";"False"
"S0004";"2026-01-02 15:23:30";"ventilation";"0.783";"False"
"S0007";"2026-01-02 15:23:30";"humidity";"65.949";"False"
"S0008";"2026-01-02 15:23:30";"CO2_level";"865";"False"
"S0002";"2026-01-02 15:23:30";"humidity";"64.318";"False"
"S0001";"2026-01-02 15:23:45";"temperature";"21.143";"False"
"S0003";"2026-01-02 15:23:45";"CO2_level";"1150";"False"
"S0008";"2026-01-02 15:23:45";"CO2_level";"932";"False"
"S0009";"2026-01-02 15:23:45";"ventilation";"0.722";"False"
"S0006";"2026-01-02 15:23:45";"temperature";"24.568";"False"
"S0004";"2026-01-02 15:23:45";"ventilation";"0.809";"False"
"S0008";"2026-01-02 15:24:00";"CO2_level";"853";"False"
"S0004";"2026-01-02 15:24:00";"ventilation";"0.94";"False"
"S0009";"2026-01-02 15:24:00";"ventilation";"0.85";"False"
"S0003";"2026-01-02 15:24:00";"CO2_level";"622";"False"
"S0006";"2026-01-02 15:24:00";"temperature";"26.584";"False"
"S0001";"2026-01-02 15:24:00";"temperature";"18.83";"False"
"S0007";"2026-01-02 15:24:00";"humidity";"69.612";"False"
"S0002";"2026-01-02 15:24:00";"humidity";"65.719";"False"
"S0003";"2026-01-02 15:24:15";"CO2_level";"604";"False"
"S0009";"2026-01-02 15:24:15";"ventilation";"0.563";"False"
"S0006";"2026-01-02 15:24:15";"temperature";"23.141";"False"
"S0008";"2026-01-02 15:24:15";"CO2_level";"789";"False"
"S0004";"2026-01-02 15:24:15";"ventilation";"0.706";"False"
"S0001";"2026-01-02 15:24:15";"temperature";"24.104";"False"
"S0009";"2026-01-02 15:24:30";"ventilation";"0.732";"False"
"S0006";"2026-01-02 15:24:30";"temperature";"22.2";"False"
"S0003";"2026-01-02 15:24:30";"CO2_level";"628";"False"
"S0004";"2026-01-02 15:24:30";"ventilation";"0.021";"True"
"S0002";"2026-01-02 15:24:30";"humidity";"77.307";"True"
"S0008";"2026-01-02 15:24:30";"CO2_level";"812";"False"
"S0001";"2026-01-02 15:24:30";"temperature";"21.51";"False"
"S0007";"2026-01-02 15:24:30";"humidity";"61.846";"False"
"S0001";"2026-01-02 15:24:45";"temperature";"23.605";"False"
"S0004";"2026-01-02 15:24:45";"ventilation";"0.828";"False"
"S0003";"2026-01-02 15:24:45";"CO2_level";"313";"True"
"S0006";"2026-01-02 15:24:45";"temperature";"23.752";"False"
"S0009";"2026-01-02 15:24:45";"ventilation";"0.854";"False"
"S0008";"2026-01-02 15:24:45";"CO2_level";"1183";"False"
"S0004";"2026-01-02 15:25:00";"ventilation";"0.61";"False"
"S0001";"2026-01-02 15:25:00";"temperature";"23.372";"False"
"S0009";"2026-01-02 15:25:00";"ventilation";"0.982";"False"
"S0007";"2026-01-02 15:25:00";"humidity";"69.343";"False"
"S0008";"2026-01-02 15:25:00";"CO2_level";"609";"False"
"S0003";"2026-01-02 15:25:00";"CO2_level";"736";"False"
"S0006";"2026-01-02 15:25:00";"temperature";"20.504";"False"
"S0002";"2026-01-02 15:25:00";"humidity";"null";"True"
"S0008";"2026-01-02 15:25:15";"CO2_level";"894";"False"
"S0009";"2026-01-02 15:25:15";"ventilation";"0.884";"False"
"S0004";"2026-01-02 15:25:15";"ventilation";"0.508";"False"
"S0003";"2026-01-02 15:25:15";"CO2_level";"913";"False"
"S0001";"2026-01-02 15:25:15";"temperature";"22.61";"False"
"S0006";"2026-01-02 15:25:15";"temperature";"19.268";"False"
"S0007";"2026-01-02 15:25:30";"humidity";"68.114";"False"
"S0008";"2026-01-02 15:25:30";"CO2_level";"787";"False"
"S0001";"2026-01-02 15:25:30";"temperature";"18.291";"False"
"S0002";"2026-01-02 15:25:30";"humidity";"67.568";"False"
"S0006";"2026-01-02 15:25:30";"temperature";"32.554";"True"
"S0003";"2026-01-02 15:25:30";"CO2_level";"615";"False"
"S0004";"2026-01-02 15:25:30";"ventilation";"0.599";"False"
"S0009";"2026-01-02 15:25:30";"ventilation";"0.816";"False"
"S0008";"2026-01-02 15:25:45";"CO2_level";"926";"False"
"S0003";"2026-01-02 15:25:45";"CO2_level";"1003";"False"
"S0001";"2026-01-02 15:25:45";"temperature";"19.21";"False"
"S0004";"2026-01-02 15:25:45";"ventilation";"0.872";"False"
"S0009";"2026-01-02 15:25:45";"ventilation";"0.518";"False"
"S0006";"2026-01-02 15:25:45";"temperature";"21.941";"False"
"S0002";"2026-01-02 15:26:00";"humidity";"null";"True"
"S0006";"2026-01-02 15:26:00";"temperature";"24.061";"False"
"S0009";"2026-01-02 15:26:00";"ventilation";"0.583";"False"
"S0007";"2026-01-02 15:26:00";"humidity";"69.365";"False"
"S0008";"2026-01-02 15:26:00";"CO2_level";"1030";"False"
"S0004";"2026-01-02 15:26:00";"ventilation";"0.764";"False"
"S0001";"2026-01-02 15:26:00";"temperature";"null";"True"
"S0003";"2026-01-02 15:26:00";"CO2_level";"1006";"False"
"S0009";"2026-01-02 15:26:15";"ventilation";"0.511";"False"
"S0006";"2026-01-02 15:26:15";"temperature";"21.232";"False"
"S0008";"2026-01-02 15:26:15";"CO2_level";"1003";"False"
"S0004";"2026-01-02 15:26:15";"ventilation";"0.974";"False"
"S0003";"2026-01-02 15:26:15";"CO2_level";"697";"False"
"S0001";"2026-01-02 15:26:15";"temperature";"19.759";"False"
"S0004";"2026-01-02 15:26:30";"ventilation";"1.571";"True"
"S0002";"2026-01-02 15:26:30";"humidity";"60.979";"False"
"S0008";"2026-01-02 15:26:30";"CO2_level";"1096";"False"
"S0009";"2026-01-02 15:26:30";"ventilation";"0.963";"False"
"S0007";"2026-01-02 15:26:30";"humidity";"61.581";"False"
"S0001";"2026-01-02 15:26:30";"temperature";"21.12";"False"
"S0006";"2026-01-02 15:26:30";"temperature";"20.51";"False"
"S0003";"2026-01-02 15:26:30";"CO2_level";"927";"False"
"S0008";"2026-01-02 15:26:45";"CO2_level";"566";"True"
"S0004";"2026-01-02 15:26:45";"ventilation";"0.779";"False"
"S0003";"2026-01-02 15:26:45";"CO2_level";"959";"False"
"S0006";"2026-01-02 15:26:45";"temperature";"21.626";"False"
"S0009";"2026-01-02 15:26:45";"ventilation";"0.685";"False"
"S0001";"2026-01-02 15:26:45";"temperature";"19.132";"False"
"S0008";"2026-01-02 15:27:00";"CO2_level";"611";"False"
"S0007";"2026-01-02 15:27:00";"humidity";"63.229";"False"
"S0001";"2026-01-02 15:27:00";"temperature";"32.274";"True"
"S0004";"2026-01-02 15:27:00";"ventilation";"0.711";"False"
"S0009";"2026-01-02 15:27:00";"ventilation";"0.504";"False"
"S0006";"2026-01-02 15:27:00";"temperature";"18.817";"False"
"S0002";"2026-01-02 15:27:00";"humidity";"69.967";"False"
"S0003";"2026-01-02 15:27:00";"CO2_level";"1140";"False"
"S0004";"2026-01-02 15:27:15";"ventilation";"0.753";"False"
"S0009";"2026-01-02 15:27:15";"ventilation";"0.528";"False"
"S0008";"2026-01-02 15:27:15";"CO2_level";"1219";"True"
"S0001";"2026-01-02 15:27:15";"temperature";"24.495";"False"
"S0006";"2026-01-02 15:27:15";"temperature";"28.559";"True"
"S0003";"2026-01-02 15:27:15";"CO2_level";"1093";"False"
"S0003";"2026-01-02 15:27:30";"CO2_level";"926";"False"
"S0002";"2026-01-02 15:27:30";"humidity";"68.731";"False"
"S0006";"2026-01-02 15:27:30";"temperature";"21.305";"False"
"S0007";"2026-01-02 15:27:30";"humidity";"null";"True"
"S0001";"2026-01-02 15:27:30";"temperature";"22.792";"False"
"S0008";"2026-01-02 15:27:30";"CO2_level";"883";"False"
"S0004";"2026-01-02 15:27:30";"ventilation";"null";"True"
"S0009";"2026-01-02 15:27:30";"ventilation";"0.582";"False"
"S0003";"2026-01-02 15:27:45";"CO2_level";"925";"False"
"S0001";"2026-01-02 15:27:45";"temperature";"22.374";"False"
"S0008";"2026-01-02 15:27:45";"CO2_level";"652";"False"
"S0009";"2026-01-02 15:27:45";"ventilation";"0.998";"False"
"S0006";"2026-01-02 15:27:45";"temperature";"26.845";"False"
"S0004";"2026-01-02 15:27:45";"ventilation";"0.617";"False"
"S0002";"2026-01-02 15:28:00";"humidity";"64.597";"False"
"S0003";"2026-01-02 15:28:00";"CO2_level";"1150";"False"
"S0007";"2026-01-02 15:28:00";"humidity";"72.538";"True"
"S0001";"2026-01-02 15:28:00";"temperature";"22.243";"False"
"S0006";"2026-01-02 15:28:00";"temperature";"21.826";"False"
"S0004";"2026-01-02 15:28:00";"ventilation";"0.378";"True"
"S0009";"2026-01-02 15:28:00";"ventilation";"0.915";"False"
"S0008";"2026-01-02 15:28:00";"CO2_level";"1012";"False"
"S0003";"2026-01-02 15:28:15";"CO2_level";"624";"False"
"S0008";"2026-01-02 15:28:15";"CO2_level";"1035";"False"
"S0006";"2026-01-02 15:28:15";"temperature";"20.255";"False"
"S0001";"2026-01-02 15:28:15";"temperature";"20.086";"False"
"S0004";"2026-01-02 15:28:15";"ventilation";"0.789";"False"
"S0009";"2026-01-02 15:28:15";"ventilation";"0.578";"False"
"S0001";"2026-01-02 15:28:30";"temperature";"20.544";"False"
"S0006";"2026-01-02 15:28:30";"temperature";"22.912";"False"
"S0002";"2026-01-02 15:28:30";"humidity";"61.028";"False"
"S0003";"2026-01-02 15:28:30";"CO2_level";"994";"False"
"S0009";"2026-01-02 15:28:30";"ventilation";"0.77";"False"
"S0008";"2026-01-02 15:28:30";"CO2_level";"1097";"False"
"S0007";"2026-01-02 15:28:30";"humidity";"67.369";"False"
"S0004";"2026-01-02 15:28:30";"ventilation";"0.524";"False"
"S0008";"2026-01-02 15:28:45";"CO2_level";"null";"True"
"S0004";"2026-01-02 15:28:45";"ventilation";"0.185";"True"
"S0009";"2026-01-02 15:28:45";"ventilation";"0.552";"False"
"S0006";"2026-01-02 15:28:45";"temperature";"18.985";"False"
"S0001";"2026-01-02 15:28:45";"temperature";"26.629";"False"
"S0003";"2026-01-02 15:28:45";"CO2_level";"682";"False"
"S0009";"2026-01-02 15:29:00";"ventilation";"0.539";"False"
"S0004";"2026-01-02 15:29:00";"ventilation";"0.534";"False"
"S0001";"2026-01-02 15:29:00";"temperature";"20.328";"False"
"S0007";"2026-01-02 15:29:00";"humidity";"68.76";"False"
